theta_mode,candidate_key,seed,epoch,train_loss,val_accuracy,test_accuracy,gate_pass,val_transported_final_energy,run_summary_path
frozen_theta,baseline_plain_raw,0,5,0.003591797683974143,0.0962962962962963,0.07777777777777778,False,0.61587925347385,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,6,0.003556835490657234,0.0962962962962963,0.07777777777777778,False,0.6119455068363977,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,7,0.0035260643350356136,0.0962962962962963,0.07777777777777778,False,0.6082788704074311,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,8,0.003497873342833209,0.0962962962962963,0.07777777777777778,False,0.604865690958661,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,9,0.003470858178740633,0.0962962962962963,0.07777777777777778,False,0.6016907402833254,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,10,0.0034464933471872877,0.0962962962962963,0.07777777777777778,False,0.5987389781814462,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,11,0.0034239662486661203,0.0962962962962963,0.07777777777777778,False,0.5959992476582938,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,12,0.0034058241599031667,0.0962962962962963,0.07777777777777778,False,0.5934566177228425,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,13,0.0033865127520740492,0.0962962962962963,0.07777777777777778,False,0.5910991457987608,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,14,0.0033692374689900965,0.0962962962962963,0.07777777777777778,False,0.5889140942315805,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,15,0.003359227911872061,0.0962962962962963,0.07777777777777778,False,0.5868854448517273,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,16,0.003276835421124899,0.0962962962962963,0.07777777777777778,False,0.5850406934557296,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,17,0.0032004043637304837,0.0962962962962963,0.07777777777777778,False,0.583358476138876,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,18,0.0031329053759256986,0.0962962962962963,0.07777777777777778,False,0.5818209001773058,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
