epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
581,hybrid,0.1,0.5,0.2,0.1,2.4688099286310755e-06,2.026261568573109e-06,1.422230458998697e-06,6.040311095744119e-07,3.424704090310203e-06,5.985232108265011e-07,2.754401277834875e-07,1.000779510269458e-07,0.0005795420755688289,9.946427960036711e-06,0.0009669875520350091,0.0012893642592304653,0.26276943255722235,0.2731277855484742,-0.002724782179780727,-7.978165741351047e-06,0.27313557388867993,-0.0027169938395750215,-7.961604192626825e-06,0.8111111111111111,0.05517051354565099
582,hybrid,0.1,0.5,0.2,0.1,2.471929576222655e-06,2.028933010119161e-06,1.4245389300988325e-06,6.043940800203284e-07,3.4283395632016878e-06,5.992551746347241e-07,2.7542877645952176e-07,1.0016260978332517e-07,0.0005797839075693821,9.967833893847943e-06,0.0009674017813511156,0.0012898721639008257,0.2626575554767476,0.27303585920458207,-0.0027284985536055184,-7.990505158185935e-06,0.2730435766669118,-0.00272078109127577,-7.974586516732102e-06,0.8111111111111111,0.05515287155163752
583,hybrid,0.1,0.5,0.2,0.1,2.470988167077003e-06,2.02766741083547e-06,1.422740019124695e-06,6.049273917107743e-07,3.4312236123663582e-06,5.994047291414089e-07,2.75375424606652e-07,1.0019839500489756e-07,0.000579432185799259,9.963462776943539e-06,0.0009670664178312247,0.0012892918710241423,0.2629081508676389,0.27293730218677587,-0.0027323810827127315,-8.004288517223066e-06,0.2729453845704467,-0.002724298699041894,-7.986781017614163e-06,0.8111111111111111,0.055133936653897715
584,hybrid,0.1,0.5,0.2,0.1,2.4704719054312308e-06,2.027197922742637e-06,1.4231138235343476e-06,6.040840992082894e-07,3.4307821626242147e-06,5.993192959129561e-07,2.7533194466620266e-07,1.0019576642617238e-07,0.0005792870778942776,9.966189529712487e-06,0.0009666902994316518,0.0012888461350052884,0.26252612385550517,0.27286247499459426,-0.0027368657884279113,-8.018978762233198e-06,0.2728711574434777,-0.0027281833395444988,-7.999611124555111e-06,0.8111111111111111,0.05511986815660444
585,hybrid,0.1,0.5,0.2,0.1,2.470145348539847e-06,2.0277736225487843e-06,1.4233954120782287e-06,6.04378210470556e-07,3.423242299490327e-06,5.986355837874098e-07,2.752966558183039e-07,1.000474960420294e-07,0.0005798509528129014,9.980020023589184e-06,0.0009674289869572615,0.0012899850837847827,0.26248190836623564,0.2727693372579418,-0.002741048901519827,-8.033194288061722e-06,0.27277797832138256,-0.002732407838079043,-8.013535599431416e-06,0.8111111111111111,0.055102077231892324
586,hybrid,0.1,0.5,0.2,0.1,2.4704783095696664e-06,2.027506577352735e-06,1.4239985177314816e-06,6.035080596212532e-07,3.4282551652405215e-06,5.991309034612492e-07,2.7527135932791706e-07,1.0014621569287994e-07,0.0005795577273992521,9.987382645326238e-06,0.0009670298211843217,0.0012893515888949413,0.2623474483860633,0.2726754324589252,-0.0027447163282023346,-8.045289333959496e-06,0.27268385565390885,-0.0027362931332187146,-8.026689785863798e-06,0.8111111111111111,0.05508402975742552
587,hybrid,0.1,0.5,0.2,0.1,2.468569617854468e-06,2.0258482022786123e-06,1.4222698722814304e-06,6.035783299971815e-07,3.4262787272373112e-06,5.988600889003733e-07,2.7518504474394987e-07,1.0009354285212478e-07,0.00057952566797013,9.992557277232998e-06,0.0009670109588418262,0.0012893318967803357,0.2623837955532259,0.27258404894964766,-0.0027494434301824633,-8.061305856261287e-06,0.2725933484323742,-0.0027401439474559197,-8.03979171499743e-06,0.8111111111111111,0.05506669847596603
588,hybrid,0.1,0.5,0.2,0.1,2.4684264531891794e-06,2.0258199213178266e-06,1.4221775110898335e-06,6.036424102279929e-07,3.4255516248450993e-06,5.984843232022039e-07,2.7519140644327186e-07,1.0005136938684293e-07,0.0005792632059809132,9.990068418282166e-06,0.0009668610979534457,0.001289043071886816,0.26216249915177653,0.2724967684748555,-0.002753420445607724,-8.074622861732519e-06,0.27250544317565206,-0.00274474574481115,-8.054580181636743e-06,0.8111111111111111,0.05505003778409265
589,hybrid,0.1,0.5,0.2,0.1,2.46823539925461e-06,2.025736462436498e-06,1.423152314377806e-06,6.02584148058692e-07,3.424560903758164e-06,5.985097957669914e-07,2.7512416936265623e-07,1.0004284644229611e-07,0.0005793824524519809,1.0008099644007058e-05,0.0009668640680889204,0.0012891203463000728,0.261930097431862,0.27240673259624426,-0.0027574641007082623,-8.08805557738206e-06,0.2724159716971348,-0.00274822499981775,-8.066778799140344e-06,0.8111111111111111,0.05503283933939051
590,hybrid,0.1,0.5,0.2,0.1,2.4683908545572333e-06,2.026279046510257e-06,1.4230622444324622e-06,6.032168020777943e-07,3.4215069434595705e-06,5.981632485986184e-07,2.7509541531821176e-07,9.99611137010195e-08,0.0005796080812348108,1.0015806249510329e-05,0.0009674386020775882,0.0012898533913483713,0.26199336322001443,0.2723122794643666,-0.00276124020551638,-8.101042517238586e-06,0.27232053550631646,-0.0027529841635665075,-8.082320453453671e-06,0.8111111111111111,0.055014703933976596
591,hybrid,0.1,0.5,0.2,0.1,2.466473266565232e-06,2.024273254391982e-06,1.422065482546754e-06,6.022077718452276e-07,3.422193477454184e-06,5.980169840037667e-07,2.7503856830358587e-07,9.998066442783167e-08,0.0005791621140574785,1.0012922858843957e-05,0.0009664853281844604,0.0012886354781045384,0.26188332659413377,0.2722367150398878,-0.002765876109412202,-8.116040859776569e-06,0.27224606309499944,-0.0027565280543005444,-8.094456561230493e-06,0.8111111111111111,0.05500051822985999
592,hybrid,0.1,0.5,0.2,0.1,2.4665285792140063e-06,2.0247125162595863e-06,1.4218012798329493e-06,6.02911236426637e-07,3.4190483026232675e-06,5.97657556613136e-07,2.74997652992781e-07,9.991123269209333e-08,0.0005792729965481846,1.0026248092858078e-05,0.0009666510318332847,0.0012889015938940987,0.26179891754518947,0.2721289046710184,-0.002769508058411252,-8.128879763883963e-06,0.27213842048384934,-0.0027599922455803227,-8.106711892754076e-06,0.8111111111111111,0.054979682545885936
593,hybrid,0.1,0.5,0.2,0.1,2.4661633302489633e-06,2.024054475684933e-06,1.4225375870620676e-06,6.015168886228649e-07,3.4215219821403712e-06,5.978387760574943e-07,2.749887182861747e-07,9.995665634999351e-08,0.0005790204652897509,1.0027730862521015e-05,0.0009663026713834134,0.0012883721443427165,0.26151275170936605,0.272057537728944,-0.0027735289118132056,-8.141659887376759e-06,0.27206711477663453,-0.002763951864122649,-8.119832718237689e-06,0.8148148148148148,0.05496621332815144
594,hybrid,0.1,0.5,0.2,0.1,2.4660990279218644e-06,2.024072870407007e-06,1.4226188114057913e-06,6.014540590012154e-07,3.4208848103848455e-06,5.978933122799358e-07,2.7492764694077e-07,9.993767647637295e-08,0.0005792108022645177,1.0044860606705085e-05,0.0009666714681115969,0.0012888456832618061,0.2613576381819322,0.2719737147209575,-0.0027782039236479705,-8.157410359962438e-06,0.2719835733682987,-0.0027683452763067606,-8.134097966930819e-06,0.8148148148148148,0.05495038372892109
595,hybrid,0.1,0.5,0.2,0.1,2.464994863300615e-06,2.0233857133327058e-06,1.4216252991541524e-06,6.017604141785536e-07,3.4174248071202537e-06,5.973587741795261e-07,2.748952707514109e-07,9.986666925588388e-08,0.0005791315475424536,1.0051911865588305e-05,0.0009664242838673981,0.00128859857428601,0.26132903529730367,0.2718823542358427,-0.0027822875161107596,-8.171255967713781e-06,0.2718919655619173,-0.002772676190036183,-8.148430470050804e-06,0.8148148148148148,0.054932928350390695
596,hybrid,0.1,0.5,0.2,0.1,2.464085475948161e-06,2.022469457519077e-06,1.4215525697006467e-06,6.009168878184301e-07,3.4176718545919868e-06,5.972630169058558e-07,2.7482654624698115e-07,9.984883296988525e-08,0.0005789756922757953,1.0052329767564958e-05,0.0009663810280209423,0.0012884532026027678,0.2610151798239805,0.27179348101651796,-0.0027867886663239805,-8.18686634981912e-06,0.2718034062810492,-0.0027768634017927285,-8.162509808702124e-06,0.8148148148148148,0.05491605393656839
597,hybrid,0.1,0.5,0.2,0.1,2.4651564929902097e-06,2.023409805022664e-06,1.422062203994769e-06,6.013476010278955e-07,3.4187389563419754e-06,5.975100591383186e-07,2.748406916225744e-07,9.987279233334803e-08,0.000579171743582208,1.0054839432600444e-05,0.0009667130784452993,0.0012888735337946184,0.2610708275456971,0.271698312793374,-0.0027904352830810386,-8.19940703532425e-06,0.27170683120841616,-0.0027819168680388584,-8.178914695780668e-06,0.8148148148148148,0.05489774961529101
598,hybrid,0.1,0.5,0.2,0.1,2.463541091037325e-06,2.0217825662497146e-06,1.4215710174914323e-06,6.002115487582824e-07,3.4188691262596825e-06,5.972661546937144e-07,2.7477305548591907e-07,9.987161216164184e-08,0.000578693030252318,1.0060612536774558e-05,0.0009658350217089381,0.0012877259534335482,0.2609985672257497,0.2716189012522949,-0.0027946386802291667,-8.213035274482416e-06,0.2716278660140218,-0.0027856739185022628,-8.191596430490015e-06,0.8148148148148148,0.05488270798650481
599,hybrid,0.1,0.5,0.2,0.1,2.462913767005577e-06,2.0216214591056575e-06,1.4213607254864262e-06,6.00260733619231e-07,3.4150672178145777e-06,5.968996769872631e-07,2.7472606849756177e-07,9.978558611846172e-08,0.0005789671863266484,1.007770168875952e-05,0.0009663281226239644,0.0012884154333683243,0.2606997170579791,0.2715384866763097,-0.0027988420018900673,-8.226783308747576e-06,0.2715482202797719,-0.0027891083984278864,-8.203844204836058e-06,0.8148148148148148,0.05486746573563995
600,hybrid,0.1,0.5,0.2,0.1,2.4635315296139038e-06,2.021647787886287e-06,1.4213498707560638e-06,6.002979171302234e-07,3.419918297577396e-06,5.975122228391243e-07,2.7470641656065447e-07,9.989191196987694e-08,0.0005787939049640673,1.007265243794969e-05,0.0009660288597418626,0.0012879576366104095,0.2608523002345942,0.2714655892003559,-0.0028027845670606233,-8.239358217400241e-06,0.2714748461227612,-0.002793527644655347,-8.218153740913929e-06,0.8148148148148148,0.05485367475348331
601,hybrid,0.1,0.5,0.2,0.1,2.4615521408695953e-06,2.01987642184898e-06,1.4200172761141978e-06,5.998591457347821e-07,3.4183006135605833e-06,5.970404976129562e-07,2.7465121027462765e-07,9.984565766455717e-08,0.0005784389970673534,1.0073818394469013e-05,0.0009654479749647326,0.0012871912199918052,0.26073175378287067,0.2713645229458443,-0.0028068047584619005,-8.253406090450279e-06,0.2713741162050951,-0.002797211499211083,-8.231223814232158e-06,0.8148148148148148,0.05483426554086124
602,hybrid,0.1,0.5,0.2,0.1,2.462920146656711e-06,2.02165220509994e-06,1.4214423659391072e-06,6.002098391608328e-07,3.414780377713604e-06,5.969459989561435e-07,2.746211084701468e-07,9.978990378541094e-08,0.0005789337612239502,1.0094080207863406e-05,0.0009660779016196659,0.001288153174202838,0.26086819472101386,0.2712744013890754,-0.0028104928312054356,-8.265624435913922e-06,0.2712841900752978,-0.002800704144983013,-8.2434977794842e-06,0.8148148148148148,0.05481697884405617
603,hybrid,0.1,0.5,0.2,0.1,2.4616045374940194e-06,2.0202072210609576e-06,1.4209402300113702e-06,5.992669910495875e-07,3.41614862867138e-06,5.966679858094359e-07,2.745692753668276e-07,9.978245356592343e-08,0.0005783592838352431,1.0081488464009785e-05,0.0009654319878311874,0.0012871524983186834,0.26041435572401367,0.2711947305655595,-0.002815108763908225,-8.281443939516832e-06,0.2712044365274559,-0.0028054028020118027,-8.25845339973391e-06,0.8148148148148148,0.054801967865893544
604,hybrid,0.1,0.5,0.2,0.1,2.463224397769444e-06,2.0217605279564276e-06,1.4213127279565936e-06,6.004477999998342e-07,3.416708430196928e-06,5.970623100683845e-07,2.745616104781529e-07,9.979302679332402e-08,0.0005788697484955887,1.010439839611207e-05,0.000966366317213265,0.0012883555962621646,0.2605896406273066,0.27109712776832223,-0.0028184392663340163,-8.293223439613312e-06,0.27110566014718296,-0.00280990688747329,-8.273227239747466e-06,0.8148148148148148,0.05478311340693125
605,hybrid,0.1,0.5,0.2,0.1,2.4615911838603925e-06,2.0207818465111884e-06,1.421169787767948e-06,5.996120587432402e-07,3.4110651884781287e-06,5.964370262015193e-07,2.745333943666583e-07,9.970281850139151e-08,0.0005789322984429188,1.0106436241656647e-05,0.0009660439323325536,0.001288138521421948,0.260288016738064,0.27101195030844644,-0.0028219615542179333,-8.304299693987177e-06,0.2710201433198915,-0.0028137685427728765,-8.286684570468598e-06,0.8148148148148148,0.054766782372532866
606,hybrid,0.1,0.5,0.2,0.1,2.4615065728868975e-06,2.0204858303144987e-06,1.420795994403164e-06,5.996898359113343e-07,3.4129942673486454e-06,5.965298850474681e-07,2.744810905049698e-07,9.972131583753425e-08,0.0005787495185829112,1.0115787228428237e-05,0.0009659324165796656,0.0012878892979497644,0.26014385947525787,0.27091286071958337,-0.0028256780486667354,-8.317277760596189e-06,0.2709204858349628,-0.002818052933287296,-8.301195560165447e-06,0.8148148148148148,0.054747707753650024
607,hybrid,0.1,0.5,0.2,0.1,2.4613773822001807e-06,2.020368110323034e-06,1.4204760906991684e-06,5.998920196238657e-07,3.413064826295472e-06,5.963701070272034e-07,2.744168984266449e-07,9.97027892475988e-08,0.0005785233167679105,1.0123064423545947e-05,0.0009657351792537365,0.0012875615672170754,0.26023029883187,0.2708219272926911,-0.002830033390807618,-8.332516791803904e-06,0.2708303246230459,-0.0028216360604528257,-8.313618233694625e-06,0.8148148148148148,0.054730392136699745
608,hybrid,0.1,0.5,0.2,0.1,2.4625983003544216e-06,2.021846109638657e-06,1.4214041691155703e-06,6.004419405230874e-07,3.4108455986197004e-06,5.963360207091094e-07,2.743972926348332e-07,9.966763085379412e-08,0.0005789057961300564,1.0141509738313001e-05,0.0009662149131273408,0.0012882757727789573,0.26032966508456445,0.2707399651175628,-0.0028340706680856087,-8.346225432917563e-06,0.27074859625117237,-0.0028254395344760597,-8.326614958364736e-06,0.8148148148148148,0.05471480715712968
609,hybrid,0.1,0.5,0.2,0.1,2.4615409303967605e-06,2.0199780965175654e-06,1.4206894877981235e-06,5.99288608719442e-07,3.41758117543417e-06,5.9691159560059e-07,2.743706985766744e-07,9.980471633577805e-08,0.000578235782811381,1.0132621522255707e-05,0.0009651788678749667,0.001286783326883983,0.26032458222542015,0.27066857259037663,-0.0028381577056600937,-8.359919536480697e-06,0.2706772945933359,-0.0028294357027008332,-8.339970411602531e-06,0.8185185185185185,0.054701346059207345
610,hybrid,0.1,0.5,0.2,0.1,2.458486052693504e-06,2.0186447840645933e-06,1.4191801378301208e-06,5.994646462344729e-07,3.403413638628021e-06,5.951507774023729e-07,2.742917493793585e-07,9.949990476610833e-08,0.000578691102903596,1.0136548052366424e-05,0.0009657652835662987,0.001287801565558414,0.2600728689204441,0.2705608672605012,-0.002842101544360376,-8.373562083618686e-06,0.27056967424642364,-0.0028332945584379488,-8.353485596819922e-06,0.8185185185185185,0.05468059376097232
611,hybrid,0.1,0.5,0.2,0.1,2.4591417552069745e-06,2.0181656270038857e-06,1.4193082964283225e-06,5.988573305755634e-07,3.4129193934239962e-06,5.960335665610071e-07,2.743052471420151e-07,9.968418886068941e-08,0.0005780102907226583,1.0130556212195301e-05,0.000964899238337386,0.0012864278982309015,0.25978156703796457,0.2704616226725203,-0.0028455899353405645,-8.386219752021685e-06,0.27046947222024764,-0.002837740387613197,-8.368400828747714e-06,0.8185185185185185,0.05466144252157217
612,hybrid,0.1,0.5,0.2,0.1,2.459339496607162e-06,2.0184689356752673e-06,1.4193456042091769e-06,5.991233314660905e-07,3.412185367884841e-06,5.960415182252282e-07,2.7419728257109327e-07,9.965202414341066e-08,0.0005781781112651613,1.0168065607946793e-05,0.0009653218214333793,0.0012869435188277798,0.2599383793322689,0.2703849324616155,-0.0028498150027527203,-8.400874698963638e-06,0.2703939007212235,-0.0028408467431447204,-8.37962846950808e-06,0.8185185185185185,0.054646949492873645
613,hybrid,0.1,0.5,0.2,0.1,2.4613765531418257e-06,2.020447538289916e-06,1.4214360799457406e-06,5.990114583441751e-07,3.4124228311359234e-06,5.965269417006376e-07,2.7418991041833855e-07,9.968673173831783e-08,0.0005786583272918219,1.0173164987526322e-05,0.0009658415879290862,0.0012877256346217356,0.2598923184475865,0.2703111958021572,-0.002854469461365805,-8.416347689525414e-06,0.27032043840829645,-0.0028452268552265347,-8.39419638840413e-06,0.8185185185185185,0.05463313305270459
614,hybrid,0.1,0.5,0.2,0.1,2.4590319291193713e-06,2.0184470885895546e-06,1.42036202789992e-06,5.980850606896343e-07,3.409724198164212e-06,5.95856005422802e-07,2.741719547198498e-07,9.961242071339559e-08,0.0005783252036890372,1.0151495752158226e-05,0.0009653769567153735,0.0012871051620023616,0.25946845732795076,0.2702435895822145,-0.0028589757079423572,-8.431290260079469e-06,0.27025247889066056,-0.002850086399496299,-8.409795951652048e-06,0.8185185185185185,0.054620513058031374
615,hybrid,0.1,0.5,0.2,0.1,2.4582801952419656e-06,2.018585242451164e-06,1.420100333942455e-06,5.98484908508709e-07,3.402229430033552e-06,5.951933926009205e-07,2.7410619364829474e-07,9.947200978744651e-08,0.0005788700476195341,1.0184179881365289e-05,0.0009659860668399412,0.0012881112130298902,0.2595982763910039,0.2701539558017816,-0.002862711948239005,-8.443024508297315e-06,0.27016288625988133,-0.002853781490139262,-8.422926587133635e-06,0.8185185185185185,0.05460333355000412
616,hybrid,0.1,0.5,0.2,0.1,2.4566534869860333e-06,2.016765651545222e-06,1.4192824016966839e-06,5.974832498485381e-07,3.4040003109897423e-06,5.950436262689022e-07,2.740826646735796e-07,9.948780434183717e-08,0.0005783537704945506,1.0171312135194037e-05,0.0009652597106232797,0.0012870581806102874,0.25930036433132253,0.2700670193764933,-0.0028667207752500756,-8.456584026268429e-06,0.27007501750413526,-0.002858722647608114,-8.43883615964775e-06,0.8185185185185185,0.05458674803034868
617,hybrid,0.1,0.5,0.2,0.1,2.4566611663478308e-06,2.0162464777510775e-06,1.4182730680064052e-06,5.979734097446722e-07,3.4085441060087856e-06,5.953054191940012e-07,2.740495462822644e-07,9.956027799587506e-08,0.0005777936059493052,1.0172696800074112e-05,0.0009646717784247265,0.0012861082810962355,0.2595128954197468,0.26997774480963543,-0.002870309255101844,-8.468812401786442e-06,0.2699855401251901,-0.0028625139395471733,-8.451853509694701e-06,0.8185185185185185,0.05456961081294746
618,hybrid,0.1,0.5,0.2,0.1,2.4577644959992474e-06,2.017620089191564e-06,1.4197494463670178e-06,5.97870642824546e-07,3.406265193667856e-06,5.951616442438636e-07,2.7400132503875084e-07,9.951788744089746e-08,0.0005780034136490416,1.0181704058048308e-05,0.000964872052255406,0.001286449596286085,0.259197866967226,0.26989559643415784,-0.0028746354940685226,-8.483616170182362e-06,0.26990428125194144,-0.002865950676284923,-8.46378280659147e-06,0.8185185185185185,0.05455404638564527
619,hybrid,0.1,0.5,0.2,0.1,2.4560714064945875e-06,2.0158255461768227e-06,1.4192950961503912e-06,5.965304500264313e-07,3.407366471279715e-06,5.949995916556762e-07,2.739467274430478e-07,9.950921318979361e-08,0.0005776460789478162,1.0182301677974124e-05,0.0009645379954998886,0.001285886694475697,0.2589338243903704,0.26981386518131095,-0.0028791633676181205,-8.499582950874667e-06,0.2698235734127667,-0.00286945513616238,-8.47603376463008e-06,0.8185185185185185,0.05453860570978581
620,hybrid,0.1,0.5,0.2,0.1,2.455830714843641e-06,2.0158458941951844e-06,1.4178379274433828e-06,5.980079667518015e-07,3.405018124542959e-06,5.950285321447694e-07,2.7391087558983393e-07,9.948300819416016e-08,0.00057801691369025,1.0192422490192369e-05,0.0009649184384040857,0.001286504752589147,0.25931081879685425,0.2697327539582184,-0.0028834372783902995,-8.514305373840412e-06,0.2697430936611429,-0.0028730975754657773,-8.488669418907531e-06,0.8222222222222222,0.05452323824732174
621,hybrid,0.1,0.5,0.2,0.1,2.455945803301312e-06,2.0161750762769494e-06,1.4188262802075139e-06,5.973487960694355e-07,3.403121926494193e-06,5.948466787669272e-07,2.738906853163197e-07,9.945853437494326e-08,0.0005780382346032475,1.020719515217986e-05,0.0009647241618532022,0.001286347587271972,0.2589820978129003,0.2696455894552021,-0.0028877767573134427,-8.52903139484816e-06,0.2696560724891823,-0.002877293723333285,-8.502937632466428e-06,0.8222222222222222,0.05450667324250311
622,hybrid,0.1,0.5,0.2,0.1,2.4551484975373756e-06,2.0153338933508318e-06,1.4181260614794221e-06,5.972078318714096e-07,3.403782967324154e-06,5.946678921519913e-07,2.738239199023702e-07,9.943630745412878e-08,0.0005777633067902334,1.0212041891012726e-05,0.0009646272611213265,0.0012860833696268447,0.25895845842438836,0.26955354732445774,-0.002891696277623146,-8.54284697000818e-06,0.26956441079097165,-0.002880832811109235,-8.515310401092046e-06,0.8222222222222222,0.05448904872041617
623,hybrid,0.1,0.5,0.2,0.1,2.4554710278628255e-06,2.0158622293093637e-06,1.4187002419877846e-06,5.971619873215794e-07,3.401890018159448e-06,5.947847873069985e-07,2.738069078756188e-07,9.941979673751683e-08,0.0005782351809600369,1.0228706162758606e-05,0.0009651434488912359,0.001286879151421684,0.2587751382162048,0.26947468326393065,-0.002895594005266844,-8.555621745887565e-06,0.26948520048785757,-0.0028850767813399236,-8.529423348072485e-06,0.8222222222222222,0.0544740554538395
624,hybrid,0.1,0.5,0.2,0.1,2.454862605694986e-06,2.015782571039158e-06,1.4177799391207932e-06,5.980026319183646e-07,3.397703242828002e-06,5.941130710764269e-07,2.737606495399145e-07,9.930971037302827e-08,0.0005782269215009795,1.0235246766113971e-05,0.0009652634347495994,0.0012870453216583776,0.2589905360821872,0.26938153726006714,-0.002899008501714373,-8.567185968209271e-06,0.2693916420333015,-0.0028889037284799968,-8.542634981327556e-06,0.8185185185185185,0.054456109152356304
625,hybrid,0.1,0.5,0.2,0.1,2.454324900708513e-06,2.014876919380108e-06,1.418667079980307e-06,5.962098393998012e-07,3.4007788669061917e-06,5.943635192423748e-07,2.737400150048754e-07,9.937009463778662e-08,0.0005779522428365923,1.0232041501891751e-05,0.0009648669402850332,0.0012864454325305008,0.2584295610309385,0.269289865273977,-0.0029024498162814605,-8.579229318966472e-06,0.2692993898550405,-0.0028929252352180024,-8.556230734645424e-06,0.8185185185185185,0.0544384630180517
626,hybrid,0.1,0.5,0.2,0.1,2.452849625778107e-06,2.0133885662709128e-06,1.4175663253356465e-06,5.958222409352661e-07,3.400841665596431e-06,5.943347734965468e-07,2.736922040533957e-07,9.937689294755083e-08,0.0005777935441941559,1.0239849546797652e-05,0.0009644598207145366,0.001285938221920031,0.25853830214668816,0.26921519850095,-0.0029064922449041353,-8.592375858303873e-06,0.2692243911017436,-0.002897299644110507,-8.571055128423822e-06,0.8185185185185185,0.05442433814917083
627,hybrid,0.1,0.5,0.2,0.1,2.452875939721281e-06,2.0136385764303167e-06,1.4179247308513568e-06,5.9571384557896e-07,3.3992254731857484e-06,5.940238259436246e-07,2.736360270479747e-07,9.931481597238938e-08,0.0005777893567805211,1.025354698394475e-05,0.0009647003194333881,0.0012861810538975127,0.2582731769947094,0.26912039196658255,-0.002910769664943691,-8.608062631488005e-06,0.26912949521116414,-0.0029016664203621034,-8.585784775588562e-06,0.8222222222222222,0.05440623232630525
628,hybrid,0.1,0.5,0.2,0.1,2.4519847879465466e-06,2.0126874404976653e-06,1.4165821657672076e-06,5.961052747304579e-07,3.3997943761884606e-06,5.938739425367333e-07,2.735816891227689e-07,9.931790983003525e-08,0.0005773936268448979,1.024052816612429e-05,0.0009640958715637242,0.0012853514960101664,0.25846236717520416,0.2690456219563816,-0.00291529971931509,-8.6237315007284e-06,0.2690548912673046,-0.002906030408392102,-8.600201667043842e-06,0.8222222222222222,0.054392184335139336
629,hybrid,0.1,0.5,0.2,0.1,2.454031023259251e-06,2.014483754883444e-06,1.418371016759639e-06,5.961127381238048e-07,3.401603582017855e-06,5.945078112979014e-07,2.7358385962730727e-07,9.9386910174022e-08,0.0005777896036600434,1.0263713134395367e-05,0.0009645086741869376,0.0012859743302193242,0.2583685858963389,0.2689497451145116,-0.0029187613689231062,-8.635502113665317e-06,0.2689588380662149,-0.0029096684172197906,-8.61306843048435e-06,0.8185185185185185,0.05437370129668694
630,hybrid,0.1,0.5,0.2,0.1,2.4509692627312465e-06,2.0122254074967737e-06,1.4171969529127685e-06,5.950284545840052e-07,3.395169903427778e-06,5.934303325301353e-07,2.7349499628929056e-07,9.922686489169479e-08,0.0005776494086549568,1.0265177960167655e-05,0.0009643240156201932,0.0012857780931762712,0.25807403314271105,0.2688778539420866,-0.002923403663391666,-8.650497497501549e-06,0.2688884131259217,-0.002912844479556531,-8.6244491851506e-06,0.8222222222222222,0.05436025152109565
631,hybrid,0.1,0.5,0.2,0.1,2.4505444919971854e-06,2.0112212720323617e-06,1.4167580853221303e-06,5.944631867102315e-07,3.400048447473718e-06,5.938534714660232e-07,2.7349034048886005e-07,9.93183752174522e-08,0.0005772800204232688,1.0268026568401309e-05,0.0009638604385707186,0.0012850380297398354,0.2578650446073515,0.2687944065863429,-0.0029273366029924364,-8.664007852049872e-06,0.26880540910143846,-0.002916334087896877,-8.636899411011071e-06,0.8222222222222222,0.05434434863786707
632,hybrid,0.1,0.5,0.2,0.1,2.450926818102858e-06,2.0120860880119204e-06,1.41790565863065e-06,5.941804293812704e-07,3.3960491041710875e-06,5.936544825515928e-07,2.7343442823362593e-07,9.923581967382853e-08,0.0005777985820176803,1.0301996762231227e-05,0.0009646907460870288,0.0012862014959423257,0.2577492963030437,0.26868076128880203,-0.002930386142562136,-8.675740008037467e-06,0.2686918980732887,-0.002919249358075471,-8.648246824396522e-06,0.8222222222222222,0.05432222948627283
633,hybrid,0.1,0.5,0.2,0.1,2.450386645363766e-06,2.012078233097925e-06,1.4166671005744243e-06,5.954111325235009e-07,3.391514154911257e-06,5.929515054327855e-07,2.734313344404289e-07,9.915699677471508e-08,0.0005775924543116731,1.0264414516572588e-05,0.0009640238694133687,0.0012854841352522583,0.2578184234490628,0.2685960899491528,-0.0029346691261850077,-8.689973265955334e-06,0.2686065365417228,-0.0029242225336150174,-8.664540405649724e-06,0.8185185185185185,0.05430615181506756
634,hybrid,0.1,0.5,0.2,0.1,2.4526563695812224e-06,2.0135431921571003e-06,1.4182697478151429e-06,5.952734443419574e-07,3.3983838967342933e-06,5.938353617192441e-07,2.733421954131807e-07,9.927478775069293e-08,0.000577468502260665,1.029731184763888e-05,0.0009642134766093303,0.0012855033555654919,0.25773971500923204,0.2685085934961671,-0.0029390266015244526,-8.705429716412754e-06,0.26851985734416356,-0.002927762753528018,-8.67720964959815e-06,0.8185185185185185,0.05428952401953832
635,hybrid,0.1,0.5,0.2,0.1,2.451628997539321e-06,2.0122073851848116e-06,1.4169139841727954e-06,5.952934010120159e-07,3.4010293442533898e-06,5.938891348538991e-07,2.7335235249173424e-07,9.931867792917034e-08,0.0005770494696919787,1.0299811806460724e-05,0.0009636248802230111,0.0012846480959300501,0.25800652859228246,0.2684403732548468,-0.0029427357400464427,-8.71826529870402e-06,0.26845123979437785,-0.0029318692005154134,-8.690862826663415e-06,0.8222222222222222,0.05427662179897866
